"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"Unplanned Downtime","Unplanned Downtime","3.0166666666666666","B2","2022-11-04 07:00:00.000","7204"
"Unplanned Downtime","PQBW Blanket Wash Normal","76.36666666666666","D2","2022-11-04 19:00:00.000","7204"
"Unplanned Downtime","PQ06 Coating Stickers","10.1","D2","2022-11-04 19:00:00.000","7204"
"Unplanned Downtime","SQ01 Waiting on info - Schedule Change","5.566666666666666","D2","2022-11-04 19:00:00.000","7204"
"Unplanned Downtime","SQ04 Waiting on Material Board","64.58333333333333","D2","2022-11-04 19:00:00.000","7204"
"Unplanned Downtime","PLG2 2-Sheet Caliper","2.1333333333333333","D2","2022-11-04 19:00:00.000","7204"
"Unplanned Downtime","PLG0 Infeed - Side Guide","10.283333333333333","D2","2022-11-04 19:00:00.000","7204"
"Unplanned Downtime","PLG1 Head Stops - Eyes","27.7","D2","2022-11-04 19:00:00.000","7204"
"Unplanned Downtime","S00 START-UP SHUT-DOWN","49.65","D2","2022-11-04 19:00:00.000","7204"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","21.366666666666667","D2","2022-11-04 19:00:00.000","7204"
"Unplanned Downtime","PQBW Blanket Wash Normal","50.0","A2","2022-11-05 07:00:00.000","7204"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","30.4","A2","2022-11-05 07:00:00.000","7204"
"Unplanned Downtime","PQBE Blanket Problems","45.8","A2","2022-11-05 07:00:00.000","7204"
"Unplanned Downtime","PLDX Mechanical Coater","70.23333333333333","A2","2022-11-05 07:00:00.000","7204"
"Unplanned Downtime","SL02 UTILITY OUTAGE - ACT OF GOD","123.13333333333334","A2","2022-11-05 07:00:00.000","7204"
"Running","PQ37 Ink Haze Scum","0.26666666666666666","A2","2022-11-05 07:00:00.000","7204"
"Unplanned Downtime","PLAX Electrical Mech Auxiliary","1.8666666666666667","A2","2022-11-05 07:00:00.000","7204"
"Unplanned Downtime","PLD0 Mechanical Delivery","0.13333333333333333","A2","2022-11-05 07:00:00.000","7204"
"Unplanned Downtime","PQ29 Ghosting and Ink Transfer","1.9833333333333334","A2","2022-11-05 07:00:00.000","7204"
"Unplanned Downtime","PQBW Blanket Wash Normal","54.5","C2","2022-11-05 19:00:00.000","7204"
"Unplanned Downtime","PLDX Mechanical Coater","24.45","C2","2022-11-05 19:00:00.000","7204"
"Unplanned Downtime","PQBE Blanket Problems","31.55","C2","2022-11-05 19:00:00.000","7204"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","92.86666666666666","C2","2022-11-05 19:00:00.000","7204"
"Unplanned Downtime","PLRP Rollers  Print Coat press crew","133.58333333333334","C2","2022-11-05 19:00:00.000","7204"
"Unplanned Downtime","PLST Sheet Transfer","7.75","C2","2022-11-05 19:00:00.000","7204"
"Unplanned Downtime","PLF Feeder - Press Crew","35.75","C2","2022-11-05 19:00:00.000","7204"
"Unplanned Downtime","PLRP Rollers  Print Coat press crew","12.033333333333333","A2","2022-11-06 06:00:00.000","7204"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","117.21666666666667","A2","2022-11-06 06:00:00.000","7204"
"Unplanned Downtime","PLDX Mechanical Coater","49.2","A2","2022-11-06 06:00:00.000","7204"
"Unplanned Downtime","PLD7 Mechanical Unit 7","17.866666666666667","A2","2022-11-06 06:00:00.000","7204"
"Unplanned Downtime","PQBW Blanket Wash Normal","19.616666666666667","A2","2022-11-06 06:00:00.000","7204"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","119.4","C1","2022-11-06 18:00:00.000","7204"
"Unplanned Downtime","PQBE Blanket Problems","63.21666666666667","C1","2022-11-06 18:00:00.000","7204"
"Unplanned Downtime","PQBW Blanket Wash Normal","51.266666666666666","C1","2022-11-06 18:00:00.000","7204"
"Unplanned Downtime","PLST Sheet Transfer","10.016666666666667","C1","2022-11-06 18:00:00.000","7204"
"Unplanned Downtime","PLD0 Mechanical Delivery","16.75","C1","2022-11-06 18:00:00.000","7204"
"Unplanned Downtime","T00 MEETING-SAFETY TRAINING ","22.766666666666666","C1","2022-11-06 18:00:00.000","7204"
"Unplanned Downtime","PQBE Blanket Problems","33.61666666666667","B2","2022-11-04 07:00:00.000","7203"
"Unplanned Downtime","PLG1 Head Stops - Eyes","24.566666666666666","B2","2022-11-04 07:00:00.000","7203"
"Unplanned Downtime","PLD0 Mechanical Delivery","17.7","B2","2022-11-04 07:00:00.000","7203"
"Unplanned Downtime","PLG0 Infeed - Side Guide","0.8333333333333334","B2","2022-11-04 07:00:00.000","7203"
"Unplanned Downtime","L0ER Electrical Feeder","4.95","B2","2022-11-04 07:00:00.000","7203"
"Unplanned Downtime","PQBW Blanket Wash Normal","23.583333333333332","B2","2022-11-04 07:00:00.000","7203"
"Unplanned Downtime","PLST Sheet Transfer","39.95","B2","2022-11-04 07:00:00.000","7203"
"Unplanned Downtime","PLRP Rollers  Print Coat press crew","13.866666666666667","D2","2022-11-04 19:00:00.000","7203"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","107.81666666666666","D2","2022-11-04 19:00:00.000","7203"
"Unplanned Downtime","PQ06 Coating Stickers","24.333333333333332","D2","2022-11-04 19:00:00.000","7203"
"Unplanned Downtime","PLG1 Head Stops - Eyes","2.1666666666666665","D2","2022-11-04 19:00:00.000","7203"
"Unplanned Downtime","PLG2 2-Sheet Caliper","10.85","D2","2022-11-04 19:00:00.000","7203"
"Unplanned Downtime","PLST Sheet Transfer","15.716666666666667","D2","2022-11-04 19:00:00.000","7203"
"Unplanned Downtime","PQBW Blanket Wash Normal","21.916666666666668","D2","2022-11-04 19:00:00.000","7203"
"Unplanned Downtime","PL04 Electical unit 4","42.9","D2","2022-11-04 19:00:00.000","7203"
"Unplanned Downtime","PLG5 Feeder Trips   Operator","73.45","A2","2022-11-05 07:00:00.000","7203"
"Unplanned Downtime","PLD0 Mechanical Delivery","12.766666666666667","A2","2022-11-05 07:00:00.000","7203"
"Unplanned Downtime","PQ52 Mis-Rigister Print","21.35","A2","2022-11-05 07:00:00.000","7203"
