"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"UPDT - WW Tab Breaker","S03 Start up shut down","1.9333333333333333","R4","2022-11-05 19:00:00.000","7305"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLW0 Automation - Robotics","1.9666666666666666","Y4","2022-11-05 07:00:00.000","7436A"
"Unplanned Downtime","Q19 Doubles","1.9833333333333334","R5","2022-11-06 18:00:00.000","7433"
"UPDT - Delivery Tab Breaker Jam Gear Side","PLS0 Delivery table jam","2.033333333333333","Y4","2022-11-04 07:00:00.000","7301"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PLS0 Delivery table jam","2.033333333333333","R4","2022-11-05 19:00:00.000","7303"
"UPDT -  HEIBER STOP COMMAND","FLF3 Feed Section","2.066666666666667","Y4","2022-11-05 07:00:00.000","7435B"
"UPDT - Cutter Fast Stop Shutdown","PQU1 Web Break Splice","2.066666666666667","Y4","2022-11-04 07:00:00.000","7301"
"Unplanned Downtime","Q19 Doubles","2.0833333333333335","R4","2022-11-05 19:00:00.000","7433"
"UPDT - Control Normal Stop Shutdown","S03 Start up shut down","2.0833333333333335","R5","2022-11-06 18:00:00.000","7303"
"UPDT - WW Aetek","PLV0 UV light bulb","2.1","Y4","2022-11-04 07:00:00.000","7304"
"UPDT - WW Outfeed","CQ59 Pin Holes","2.15","Y4","2022-11-04 07:00:00.000","7305"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLG0 Cold Glue System","2.216666666666667","Y4","2022-11-05 07:00:00.000","7436A"
"UPDT - Delivery Tab Breaker Fast Stop Shutdown","PQU0 Manual Splice","2.25","Y4","2022-11-04 07:00:00.000","7301"
"UPDT - WW Delivery","CQ51 P-C register waste","2.2666666666666666","Y4","2022-11-04 07:00:00.000","7305"
"UPDT - Control Desk Fast Stop Shutdown - 1","PLS0 Delivery table jam","2.2666666666666666","Y4","2022-11-05 07:00:00.000","7301"
"Unplanned Downtime","FQ23 Feed Problems","2.283333333333333","Y5","2022-11-06 06:00:00.000","7434"
"Unplanned Downtime","S03 Start up shut down","2.283333333333333","R5","2022-11-06 18:00:00.000","7434"
"UPDT - Delivery Tab Breaker Jam Gear Side","PQBS Blanket changed smashed","2.3","R4","2022-11-04 19:00:00.000","7301"
